calif_software,calif_redes,calif_bd,calif_matematicas,calif_logica,tiempo_promedio,preguntas_omitidas,cambios_respuesta,racha_aciertos,semestre_actual,paso_ceneval
66.68553739255503,72.82893869062218,82.4978138766465,65.49027974986566,60.85852295835731,39.740508083600844,1,1,10.605873260708437,8,1
70.40328758491796,57.90823973762383,84.65931088364817,56.34153403174818,76.44064756358841,57.939842484627164,0,7,1.43417348100904,7,1
73.12574211921329,74.67982742663271,73.8318483732872,35.12653771622316,48.613562560998304,48.66668789182074,1,2,11.21075778355709,6,1
39.37397697363564,70.51501067732146,84.34529169573338,72.7390507998974,61.79598928512099,45.81617454972555,0,0,0.8771176429637251,6,1
66.29233926219105,47.03047804476101,67.86392415405398,69.28975211154467,73.65075271804038,63.01706873613665,3,1,7.207996879322728,7,1
59.77023628003302,74.33827431413098,69.92917897174537,52.80489966788736,78.36893736513207,53.76591571584507,6,3,3.1344624796501637,8,1
54.975699851576266,80.54350836538738,59.25013571596425,54.17335987750107,56.7015128500307,44.95580631366007,0,2,5.76459450629965,7,1
65.78349560671067,68.08644771662703,77.89690939644056,69.40785484018313,61.38812455982129,55.09195214825483,2,4,4.487443011230278,7,0
96.96529790274283,85.74766585871046,78.90302011025213,83.80722839504132,89.90834953375318,70.9795692840741,2,5,2.508598118426744,8,1
79.61264291900514,43.08673171705486,89.15115790295076,54.3441357978135,85.42862929442067,79.12834413185392,6,0,5.243168604120038,8,1
61.432315153258045,73.42310759837333,84.4936800522706,73.0937698601629,71.12685825578549,27.941521736180206,4,5,3.748683975402939,6,1
78.58874172034238,43.934947284858055,71.5824533202308,71.30400434169198,34.45032270168927,53.93597827342916,0,3,6.714136193026882,6,1
90.99033154879004,44.94653555180442,60.86184375198867,77.58614585417953,100.0,57.17313589050591,2,1,1.9835501200672425,7,1
83.86950524369153,53.64324499271978,80.19420483023968,60.7861839748693,67.70102657514133,36.34959955544736,0,4,6.417420796593709,8,1
70.89445554880261,48.04291669566359,88.3290380689757,41.75348971867284,63.3114941296801,57.605885339186024,3,1,7.592347167550005,9,1
60.295948334416394,55.13607526265952,84.06221968564732,50.75001693600061,60.16460111218828,62.95991219080055,2,7,4.675271030234676,7,0
80.47334970420386,61.145294407198605,88.01373029828746,66.85706931563296,73.64550555798662,70.37669090561981,2,4,1.031550791170825,9,0
75.90228078132624,80.06878075396492,72.4573256256211,96.36928756763186,73.79873883756395,61.543160512633406,2,2,10.196925965580437,7,1
83.42789830041599,59.21913730329736,69.40057238189226,50.31960753607443,82.25941809689769,42.38101180004889,3,2,6.400966032900672,8,1
79.52757702522955,36.45873727814733,66.1571837732184,76.09574887054798,54.109067534764804,100.24060055143693,5,3,2.8367866221615516,6,0
85.74329072979003,85.52122123691288,74.32924240063686,53.4388709864648,63.31257682788108,76.58253543243197,3,2,6.481564606748328,7,1
61.97147182659148,49.932377594929285,74.05691044837417,62.209375117722715,98.45818584836303,71.05439489299734,4,1,0.0,8,0
89.76091098451488,63.943032312116685,77.4801315424694,90.30793498527186,71.36885949874988,80.09662514021872,2,6,8.529102801093977,6,1
72.963994070386,73.0376571249328,73.4484305155739,75.28585162840866,65.41213440009881,64.89218343620954,2,4,11.373460107552901,6,1
100.0,68.59298753125009,73.39646724327875,35.17401454518087,53.87573351624447,85.7260177104391,2,4,7.472267906488545,8,1
59.66218272865648,84.69523185538657,65.67967136433427,48.55049952376818,75.58901458731127,61.13743900571529,2,2,1.9908104356300451,8,1
96.03945704747875,73.62205658106966,86.29942816261789,85.12442688882717,83.46527325563666,60.03494920548368,1,3,0.0,8,1
72.96866175193972,49.49642756545205,75.91821674692453,62.83756085256991,81.11881468714711,72.70456957582408,2,3,9.092060117883985,9,1
60.22872994578327,100.0,72.90667278857661,37.02319760768273,64.11798704586624,91.52715092581846,4,3,4.557582549606815,9,0
62.741712489185176,68.49800234008819,66.03084896100954,43.62095110052558,73.41878425045304,90.24097230578614,2,2,3.82571065698887,7,0
65.1947903770852,62.34787592081289,59.01704267530697,74.06987045422343,93.07489154972917,71.85695196519991,0,3,8.494952327806628,7,1
76.36248919602875,82.35065761500027,90.69557031059213,79.88820562435261,84.06323438257203,70.332237171536,0,5,3.228867407872082,8,1
77.8425323205325,69.4901170267413,81.65566449758168,60.35710602964349,56.237558867100205,73.92084822192972,2,4,7.286958456203742,7,1
61.394499940921314,72.18610747290789,55.51298588916039,100.0,29.809924030677955,79.71241826673194,1,4,5.071167650938027,7,1
69.63468111608526,100.0,84.15770760851588,76.48304726911277,72.45158760626353,85.97463878826484,0,1,5.740873389682741,9,1
100.0,60.04781429140916,86.0697740427973,55.130378607341996,79.97852190122649,55.268318319923004,2,0,9.887799149503106,8,1
95.91314755151066,59.28030390768687,76.49251346761116,43.68587903801311,51.66163262190106,86.36122579674783,2,1,3.533248322577874,7,0
76.54485504511048,67.09841321622434,94.17733074902111,40.502313907219175,67.86815716815833,66.85990228142612,2,1,3.259067735007222,8,1
70.570052172523,84.28728684045869,77.6006357054746,66.70842640960738,64.04451401190381,73.01863244999899,5,4,4.393292844206206,7,0
71.80046990077392,37.882387456572815,57.99811766460972,50.22445910173187,69.56429483348298,87.63898643067989,3,3,1.3913398382046172,9,0
79.20276959095625,29.619993953422906,79.38202801257985,93.4748750796685,59.82955569320431,74.94124500181357,1,6,7.809273051037898,8,1
54.658111522023916,54.43192512883734,77.93876762055275,89.32623605835718,87.3576649644199,78.31991126305681,2,3,7.410618267605816,7,1
66.13935193864982,35.58938673693283,67.76043781466214,72.66133094994454,70.21953320949144,52.21162933435158,1,3,4.971928840714226,6,0
44.97123889183616,57.35303574453851,81.8827060425291,36.420076540862084,54.814746707528755,89.96623087499361,1,5,2.227672269650851,9,0
75.98834683907918,74.04499453032723,54.988016805709655,46.5556225489519,81.76193230390581,73.9137342215225,2,3,0.0,6,0
79.70793909554112,48.96652045605926,86.88680192931348,85.11355051482201,49.03718606012443,62.52131435680995,1,3,2.498958770246427,8,1
62.75220306550939,39.31712161793584,64.46253955673457,48.73867600409796,87.267415663027,82.02148773786206,3,2,4.306626002924262,9,0
93.6098014493505,66.24806891087627,63.18064649859561,82.44283467839048,82.86589136333845,111.75660995520998,1,6,0.0,9,1
51.61351505496488,80.52578272307306,73.63410273231028,69.49207846069523,88.8466294298118,36.62150996356131,1,1,12.483500663678154,7,1
48.0343767968527,34.49047810670098,80.19567513652362,61.03435769626375,65.62630441337576,43.92534754153436,2,4,6.2465520799022975,8,0
73.36677727839958,79.76418316950772,76.96708876312115,45.94334374129118,60.55829030324935,113.7061061767177,4,4,6.633260483299832,6,0
85.70647453918232,79.71151166728987,66.08809001073146,58.115123129504966,69.2603264139964,68.53389684608749,1,3,4.5500014823116555,6,1
95.25891537186803,82.1735318388193,68.92692850569733,63.792959097497956,66.73344820466703,63.81739357263136,3,4,7.212610592138388,6,1
63.1167360569659,86.93264386769036,61.403491831470454,80.65077796602243,58.208955716547315,57.6922851667567,2,0,4.097363736413762,9,0
86.18021250146944,100.0,72.30384118044157,42.28528798732491,59.69565028811536,84.1687200194288,2,5,4.514088800602227,6,0
69.42237295748939,58.59034312485701,87.90025457413091,54.7436631494777,62.504407291003034,112.22494617620575,4,1,9.21495647952959,9,1
67.41059050088771,66.97228844140145,74.94884474827349,60.896462638645694,50.44994470340206,46.69622918533309,4,6,8.29399226596847,6,1
83.25489906230008,57.504108201535544,85.31297105711343,73.2535671537233,78.16944934399001,58.062465456213324,2,4,4.967158003945422,7,1
79.78484317620129,65.0355832056046,92.4648160527143,41.83071324954446,67.2155429364349,52.98545742864268,0,5,11.06742203337272,8,1
46.35411764523626,92.59172040145361,67.9437777715564,33.6686041422557,63.374322961495295,74.65729953638557,2,0,4.753927101050853,8,0
92.14810524588844,40.78973928924796,72.76112096333563,73.479303034201,51.34468758587484,84.44786875301149,2,1,3.4826411419436356,7,1
90.70137031221176,49.50110590101964,100.0,29.641017701065934,50.594405334988025,92.41865570666234,2,2,5.380872225269534,7,1
60.61655947735706,89.78925685708211,92.33212094375935,85.69959429524337,97.03871076083618,75.33436565240561,1,2,5.902640149475376,9,1
75.93705300156114,83.36065712423762,54.93114569025177,56.88147805034184,58.591138057076456,110.38665582487235,0,6,1.4227812301022342,8,1
77.41045279424108,58.463630357292594,79.64577979273088,29.049378354511074,77.1579259131399,48.50494033585174,1,4,6.462447837713995,6,1
73.9101064873586,80.37923602017295,75.00671990807635,50.391595611930114,70.43951704850265,43.30918895134592,2,1,11.344035836825116,7,1
61.7454226923187,71.1418851648566,84.91743733030515,67.58247266138474,26.372173083378463,89.38688586632418,3,1,7.850200018385264,7,0
59.92564948092922,92.00494296201778,66.06025479017933,49.345978248900444,94.88676234707889,62.45664639192673,2,1,6.992207222461958,9,1
69.61668893512832,66.34117268888191,64.92469953551193,60.40059497648695,78.26125968164175,32.48119353169438,0,3,6.441207505420733,9,1
87.59093528889048,83.46137804970648,66.88715141647668,74.80156731410572,56.48494768542787,53.67874056725101,1,3,2.006457114190188,8,1
78.15400231891648,100.0,68.1368574456188,55.956193292247605,67.57450243355608,65.11317308194548,3,2,2.0106252954772152,6,0
64.44078501870841,75.7657847908544,84.78389000170817,41.25884647067733,50.76224948894502,47.0750352418529,1,4,5.489338006335928,7,1
81.57548065972517,65.88790698430718,60.825585922213435,54.02032005256318,95.393307176917,39.706786258108224,3,2,3.7154063642840156,7,0
27.27186069054887,78.00404573397763,67.52863320048817,88.2968027291852,54.38513437637803,55.847417269482484,0,1,0.6600437557994816,9,0
87.23148550558156,58.424944552330075,53.531851313982706,93.70128690666368,60.15374004958011,38.70933159276577,3,2,3.948219339583239,6,0
43.904293318328506,100.0,87.08541388094848,19.601476521154495,57.056583827786135,72.70262077960464,1,2,6.352045741386009,7,0
64.56338587895301,68.24127867852766,90.25236119317368,81.82055818382955,69.20569100313756,21.12390306214307,3,2,6.740906656859581,8,1
53.20495158060784,60.08720023594077,71.07511882963456,65.00295432070712,88.55474750208971,61.80849855930845,3,4,2.50171559922257,9,0
50.57977786418641,49.95759790963935,71.42460762224133,78.479653582403,94.84061673642736,70.39019776216605,2,1,4.862253153452742,9,1
87.41240181067779,84.74996344891589,80.43866282739477,48.99023479464741,62.01505783666555,58.18917520503248,1,2,6.244302860350224,8,1
62.98448198032163,80.6093734308993,92.69378408853908,24.63472980997028,73.67388473476883,81.86445794141747,1,1,1.1952127040453187,9,0
75.19755822596073,56.04762131454632,79.903328970767,71.68977577294923,69.2285811890611,32.58877531591729,2,1,2.6826958203105216,9,1
69.29619131681224,75.3761242122036,66.62949669029862,41.18045477434566,53.275861033339126,45.978209972477714,2,2,4.9604294025844435,6,0
77.15561240834683,37.84599257216858,55.57412913616271,32.23415137030295,100.0,53.39930707498221,4,1,2.2723645157773777,8,0
71.15232836590383,68.32947035131681,61.61848484803815,33.631972350530674,88.44139343444384,74.25449138818612,1,2,4.016187708781359,7,1
50.755116637171454,73.1496143373805,75.87863340374957,72.01827564830668,70.83673774566552,64.37015172092241,0,6,12.48735023335702,9,1
84.94400229170711,95.73193657206602,67.13606972159047,62.78904932058394,91.72814140248482,102.86731965484836,3,4,0.47832579301202394,8,1
62.593651252580315,51.12526155088359,77.3396124718891,75.64932043749347,86.18160069076707,43.88428206052214,1,2,9.273973049709426,6,1
46.651271520103734,41.98965268155816,68.36491180516519,73.3815050899273,69.22792011622633,32.10022202838697,6,6,6.024996136029239,8,0
63.578272585511314,48.88229670334925,62.30224282446706,51.58132870832468,72.8894540799199,95.78177965866122,1,3,1.3279445796344733,7,0
92.51139685951466,40.941766994331445,60.875620422563145,58.59052852245089,90.6818921356498,31.382828321352342,2,2,7.035769602095087,7,1
82.7533261317024,89.0598324396617,93.74825411247875,49.77124942434921,53.807696283054796,73.6612542279809,6,5,5.12869988695245,9,0
64.7702179838821,92.87550731043265,85.66785299020371,55.79344454269018,93.10536045982009,40.42659915956061,4,2,8.61601180517008,8,1
64.76113443522357,70.76389840307893,95.7662154219355,40.65490524037868,64.62331158972326,18.61363298304628,1,2,6.98148094752214,9,1
65.17547423173926,86.98330902233266,81.47941080906124,67.8096858774867,90.87015114271351,52.50432412373536,1,3,5.588971502981984,6,1
100.0,67.41125085044423,69.84010309662193,81.50241497963513,67.9216010380577,77.9899992495432,1,5,4.0806704989837,6,1
75.7290317834733,63.28799034138621,90.88009106987926,43.66773940358027,73.06409333709458,35.56457823053853,0,1,8.506752707060414,9,1
76.45062470786604,59.00532285703229,74.60318398365878,85.62539290802685,67.48537465141311,71.52189456289662,1,5,3.8238805368824256,8,0
85.45425181047763,59.41296215520382,77.65010124348423,62.27042992955884,60.022345657831586,75.25727122372903,1,1,0.7994495097260721,6,0
73.5818373853977,37.13957198643744,74.48610745109377,64.82157952811626,63.94917652783532,34.566197169613915,7,5,0.0,7,0
66.11436781268945,69.7565857449321,39.63714936859183,26.011409607849636,88.6866710475285,55.44477422575259,0,3,1.2920012997649097,9,0
67.05475226372532,64.27398961614722,94.25682014753824,23.854753808685317,33.28754025991297,91.54149644654328,2,2,7.4088951301853845,6,0
68.92598110878905,78.41649303340176,80.89204735149303,62.88232725559364,49.41551082792744,73.01185239927486,4,4,3.910331090951839,8,0
69.44166645235238,66.68342293589498,78.95787673042211,75.79464249264015,57.11792435962847,54.77015070847959,2,4,2.6839782072027356,7,0
80.9144431545547,62.071333371756346,74.25868725275328,46.57239112710095,51.82482811345968,68.30590962507839,3,3,3.6992908076695366,9,0
70.77918828710949,49.31852545986265,76.96113384463357,93.40187801166178,90.64969415623233,46.29473383059104,0,2,7.488330547957434,7,1
80.98960115823368,66.29875826279171,67.83265276984503,74.69871948508631,86.86515466779807,82.2739135677005,0,7,6.8999598671903195,9,1
68.78925129837127,78.28827015469092,82.39895222768726,41.8331749658403,76.88047714091923,82.26520129204279,4,4,5.486012810939269,9,1
71.17952785474137,44.419898160490504,59.31481986721041,60.61697334107014,58.43293898783698,62.418118301721094,2,2,3.2006135830087756,8,0
40.026989732018386,66.57452756625331,77.23282118964656,100.0,88.02577800191204,64.61412312915387,2,4,3.828341850233235,6,1
83.74491512053723,69.19477312753071,81.73888164685326,35.14871994400589,44.17805111006684,40.02406249988655,0,1,4.603009851870036,6,0
75.19732713846989,52.07483389487124,72.61597039412517,70.56539877830211,100.0,32.959271458643414,2,4,2.316075078354033,9,1
84.97015164789478,54.418586511655995,79.4504135096523,53.54510894553315,57.73055304233674,52.46790512116939,4,0,4.668447567901983,7,0
26.556169327094658,69.15099527779186,63.10398729318899,74.13792581837023,64.06947167237843,58.251965806176436,1,0,2.1596626361290108,7,0
100.0,44.59842167073279,63.41007874924843,85.34547292636763,61.559842242579286,81.25254994775977,5,2,6.097419440096109,8,1
67.9061555776724,71.29862687448906,77.84060545231672,52.27525822577265,51.90338878851985,78.44855501236621,3,6,6.434507456126887,6,0
86.62274225106275,48.8836212741344,83.14259585545261,82.37824543414348,96.8766968590538,63.696657767181854,3,3,8.351632700497976,7,1
54.401411093117034,84.1313664745979,52.50161213397947,100.0,79.8334194617673,83.81077968745574,1,2,5.781431692513337,6,1
79.19160857593855,100.0,81.2642476213292,61.325494746884694,86.23205813119681,41.13027642371193,4,6,5.686286869931459,8,1
54.198766552395156,49.506377569367245,68.48158199548395,75.69777374988371,49.64496091908843,81.5467377455674,1,4,2.4928240336338376,9,1
60.64346558956292,74.61574152274414,72.68632695231105,48.1911845959345,70.71406740505999,44.191425713010645,7,3,4.85745429208251,7,0
98.71047030800179,51.91864571212365,58.92578491721955,60.385186180624245,75.81543033997106,84.79389060128486,3,5,1.9324262654747342,8,0
67.1397639885498,83.7371751283602,64.78059311775951,56.466498145835146,72.06134785324765,59.73307070460037,1,2,0.0,6,0
73.26149309769585,42.22534863646613,86.59350390636374,75.93871851317192,50.59439823398,20.034266469245253,1,2,4.2045305121212335,6,1
83.05101596033131,73.65056165169882,75.39436048776255,84.09351871513852,84.13250031695955,74.60314328062884,2,3,3.488706772374613,9,1
77.43522831958907,49.28619859599165,70.4066591794853,57.80690301765081,69.82325124177731,76.1909151900156,0,2,6.834281923870294,9,1
72.25628357715365,61.274277396229365,73.60213976842758,90.67245691465847,53.67553946535496,50.86839891022836,1,4,2.1148576313675527,7,1
75.47441503699338,46.44154504734847,80.87054189597161,90.60094883123259,40.17124190671005,52.57480843211967,1,4,13.440453279968677,7,1
100.0,79.80230847612357,80.28593395396005,76.93707486359801,77.0999977023482,56.80909440230792,0,1,3.5602130522846727,8,1
69.13571804449622,49.934353620087435,74.09967599523839,49.67946936556544,100.0,21.496963747474574,2,2,4.789035056982665,7,1
73.01648570072452,74.9353566679729,88.11550933076002,47.76342366520194,52.77118589980578,12.705436538097132,1,7,3.299436374952333,9,0
85.75981594011418,58.80623549127801,86.64555164288,43.75237290619923,70.55670575619449,86.03251276260778,2,4,7.333468681221188,6,1
86.58288899436975,62.93949730762047,79.96046434956475,78.98332140476322,84.65745918637366,43.518646651788465,1,1,4.35862404702121,9,1
87.8054545834057,67.65960633320232,75.65534139492084,35.76463585021271,48.95521600848048,97.10528219152727,1,3,2.0621822261250777,7,0
79.58095333043777,51.287155910140726,82.88785314143448,73.53675308222014,60.800648463724634,87.40803602277828,1,4,0.0,6,0
52.854926309042746,68.78660804373597,78.7712090616142,38.37781304351774,55.097618311078975,91.34390628539478,2,6,6.72175513929458,9,1
94.50147298451644,92.5460221583794,87.72960086167137,76.47092239683947,82.77015042236819,46.9940209506569,2,6,6.949429645069179,7,1
52.804819104719684,50.99429385501114,85.79473652085969,60.34439165461121,87.88283854031089,27.831976261388377,0,1,6.028164534195513,9,1
74.5395319785855,86.09258257892921,62.78095318298726,86.67277123719654,70.38554397097603,38.2623538681129,1,6,4.354269480539918,9,0
58.68586224970963,91.96575740278011,61.96844195109952,82.82909156642542,55.373988965088486,51.070905456941766,1,2,4.0423604933174175,9,1
69.0379248011051,50.309210197495204,66.58500546715109,88.70130824004224,61.35813593108229,12.535405342987204,2,2,7.332539469898714,9,1
74.9314361545522,38.809017108370064,86.71366428080306,89.21637436578226,58.542522286298706,50.49148621751666,0,3,4.6968462661172214,9,1
74.8203582317541,70.43529620309177,56.084292038745055,62.87261667976395,53.3409670756549,55.96643944977779,2,2,8.373588416181079,9,1
76.32881131352927,55.14666459019629,79.73708866929591,36.82413867150791,66.46942698772303,34.111580568266106,2,3,4.702858228999974,9,1
94.20566903587971,98.63485794493404,79.35051709311554,38.94953890005243,76.62239726692793,39.19029803508335,5,3,4.594019365680332,9,1
76.8030145227097,65.62653572899698,88.9517767042343,18.263029413681252,75.35386166642779,55.58802957638397,2,3,6.11256428726361,8,1
66.33765047064027,50.56041065536677,77.16406428796665,38.32668333143813,67.87651453145735,67.12573096620602,2,2,9.175222931360299,9,1
84.46130752432536,44.351128801789194,58.881487312993194,61.376473154092984,68.85580755238045,42.183546639995114,0,5,8.530224814083784,9,1
87.8420573338696,84.61828926363495,63.48774047222253,48.806916383496755,66.77673807365332,65.84505219152538,0,4,4.855289614396467,8,1
51.58588277294511,54.71868846648464,60.816053737226106,56.39728791180298,48.5418269125059,62.736920159757105,0,0,3.8788054063381106,6,0
78.96100104774787,65.7889183902877,68.54467240400231,69.85430838922802,70.40202345474309,60.93771718036782,2,2,1.375044501798235,8,1
80.51759113466348,82.20444941202466,72.80518119091288,53.91869483868484,59.24561621818025,46.95971752286846,1,3,7.076230030066279,7,1
65.53654744960012,56.283349665245055,61.01470168534732,37.563423991748316,47.78985171260844,33.33240807929235,2,2,0.0,6,0
90.6356021996743,64.17328108267711,92.64794388782747,58.935326648731355,73.56058350673375,93.9290395980148,1,4,10.11565705060888,7,1
67.7491661945121,64.70176862319464,59.0966235365707,42.0301902645431,58.82404945372183,72.60611832914852,4,4,7.529397040189047,6,0
71.88364680207313,77.29984120728966,91.15324108634977,54.58427006041874,71.41630881888254,80.11463306121476,2,1,2.762117054035344,9,1
67.40392263574195,75.63339803918586,89.22195637727208,86.85553928846006,80.71456722604141,58.32740630322155,0,2,8.692676733248282,6,1
70.23368571372201,61.03795283741309,85.77963059626842,54.589893918076505,53.74641918282152,56.71949115479724,2,4,6.644544029624029,9,1
53.55587369657197,66.14568310693731,66.674800710039,95.4191510669549,69.38181923109457,69.81319361450775,1,5,6.403073151562165,6,1
48.39923676108559,58.307977792577205,79.10941055012282,88.63271973875939,40.843656774044575,23.30623299095509,0,4,4.199222999048562,9,1
93.91757594837458,38.40297667544999,59.67154639739259,48.413893828419134,90.98799635913915,37.70713061293711,5,2,6.657967102573119,8,1
57.29557977522508,69.63681543316633,85.930884420405,37.77752467168449,47.614002546668274,44.04450243943254,5,3,0.7496687185505504,8,0
55.129114758155396,99.05945169499522,74.11218262156477,58.94891676159613,60.27770506403938,50.90867154916475,4,2,5.1885597751151415,8,1
37.699148295944276,49.09305546756087,70.08815742495977,83.06655526793779,88.07569855645936,42.40608641059691,4,2,2.960372640449828,6,1
60.41557378465747,51.085465227151346,60.31506184012477,50.196181875426234,64.4821561087852,66.65614250501493,3,3,4.13583536216061,9,1
50.153653098887524,49.32690011041265,45.269926576451795,78.16180596524278,50.039034705495496,61.62894468925671,2,4,2.933254926378196,9,0
94.63022740204553,78.04265201701621,62.53750971557093,84.16879978272176,78.69609848429803,87.85729379502754,3,1,3.086897384611995,9,1
85.1472563401395,73.07273817553592,88.35357834735488,44.519486992747886,78.35798693226778,109.47518314225124,1,2,8.865337678045709,8,1
59.67774482233414,62.14632153650378,70.16599885830234,46.47897823422826,58.502204909521495,34.74299519703134,2,1,0.7013940020808302,8,0
100.0,48.47565689049863,72.96805371461943,74.25324064254013,60.12610218829401,62.94610427936891,3,2,6.225987600552845,6,1
84.72648230487391,66.66278224951864,82.86665229946144,63.036950992831414,61.468865440728706,62.91051756413948,1,2,1.6079326356463106,8,1
65.12752924737066,36.83680170795552,96.66802653739518,46.27876946912642,64.89464058970952,59.71603860470675,1,5,8.96451147309105,6,1
32.508914276896405,67.58167820343488,90.90005585934766,52.956391037608256,39.6054338461729,38.303508580689964,4,5,6.283402183901779,8,0
100.0,80.68743894958281,63.33197995420574,58.589608945451616,65.2786420832285,41.656051087148995,1,4,0.7859303825966206,6,1
49.15641299854606,42.4784155405938,51.689153142751124,28.70291150089079,94.75871297274723,64.80811223832238,1,5,6.004002256577017,6,0
45.31901879564663,37.414671017066055,100.0,75.31286212965391,54.56045049144944,41.09299853385527,1,4,2.912407049157471,6,0
85.3385564801446,93.42988205050747,100.0,50.426156221216175,59.24759609795355,63.18543944334016,2,4,5.680632766812135,8,1
100.0,53.98832648891747,77.26144315715139,4.325675524038026,50.24573505205406,55.0810043090879,2,0,1.014724066778446,6,0
90.76409227765777,85.4470612269888,59.754141053018145,59.522580633810946,77.18242889593031,62.83315806242564,2,1,8.692881747893015,6,1
78.4586368007854,62.22804202643903,86.55871840672727,45.16857482212985,86.04796037213565,40.933990591311314,0,2,0.0,7,0
78.92131512497929,62.08481329505611,73.70419576784867,93.77644384605352,85.70476758766438,63.14938484669073,2,3,2.577277120500818,7,1
82.80123338170462,72.89142859093961,73.64422652272067,48.29109958160063,49.2798411665951,42.38094833046819,2,2,1.7540647686684459,6,0
81.38392884680148,49.08802057856407,85.73350611726156,38.04713272842778,75.49687595745439,63.21391217313837,4,9,6.137761134782879,6,1
74.21787135954064,67.38494858292162,79.01249696247959,70.15865339924032,89.50625051321353,86.78792244878315,0,2,3.5224568946489554,8,1
71.56301655927814,58.13319053316633,60.77022106782066,46.79105263984834,75.64494661565185,65.21967700032141,2,3,4.446801103031285,9,1
69.06110308150717,41.23111801870944,71.10309677901631,44.41087597495535,75.17614525015665,66.43740764766115,0,6,3.0754047214975944,8,1
58.690531166999854,71.07467734507519,82.93383514393616,70.19002765648813,60.92536132047262,76.34413034995096,2,7,0.8946678280945388,6,0
65.78987384699839,60.26045947619751,81.12302666886022,39.190653842208675,71.30164735690495,31.928833110534743,2,3,4.314373864198251,8,1
44.605647787069216,62.17355308799526,78.14419889230172,30.85452683601094,86.54477269559608,94.37843147446026,3,4,1.091312326638672,8,0
68.52490559807875,43.21710301854516,86.20107545371037,94.51996004188675,72.92313452643145,38.8882001477526,2,5,0.0,6,1
55.17113339273624,93.64520661973047,70.65939614619282,71.58997475201289,49.2758786595541,77.59321994737874,3,1,6.877759426311666,8,1
53.44616024176344,80.78085535495009,77.14403730262886,54.7158143001127,61.15937488571043,74.93819974512645,2,1,1.2828017059653583,9,0
72.69841226730217,82.35480591509561,34.4930507978688,59.93045580596128,86.1391930833349,41.95667276990479,2,3,9.371336873319091,7,1
90.880034295169,59.501995356049726,69.60419767388623,70.11728716232312,72.87114980526643,80.17772273533524,3,1,9.252994443903857,9,1
83.7747490900347,33.87470798893844,84.16683490290774,79.4667489922684,69.78593117364615,69.95625532826618,4,3,7.657075241439264,8,1
46.442490945652345,100.0,70.31526639459429,44.88049417369976,59.6897670012995,97.79957288804515,0,3,1.592638461383383,8,0
55.15557795144494,63.90024485589437,69.40527129939466,67.32293051931364,85.82898770801653,63.86757502682586,5,3,11.364818472401646,9,1
84.11156781982324,51.521603671639035,62.50256457870218,49.86591647579523,92.93618896733386,57.82913336954805,5,1,0.0,6,0
55.26268909692536,72.50242834069606,87.04039071274974,56.220375109747515,86.9478368452705,49.70474944163591,2,4,2.350998762451221,8,1
66.63050275004463,86.00817418405936,81.58155928248685,63.213857349298095,89.63887432168059,25.132894572976532,1,3,7.499657379193339,9,1
78.25078148536828,64.58508999046161,84.90497517387702,59.86642853894656,62.6194063885075,53.63544870497681,0,2,7.264085402857767,7,0
55.47483317704547,88.01435302290874,54.285432456505326,74.71133796605143,60.49746353939145,54.48203211482246,1,0,2.824577329983853,6,1
71.5806325921894,84.49399889330363,73.0745994808124,69.74173118231188,65.6548223975122,65.2411636511487,3,2,2.643046125914128,7,1
49.989617576226934,45.62513862676295,71.63866790699993,29.836615812556445,68.5785986296438,31.53793778235069,1,2,4.353829082398529,8,0
60.9794853407318,52.871778098129425,71.63313952081737,32.843535858691155,89.46529670187883,55.21975577626242,2,3,4.739065233199747,9,1
74.79672901213806,82.23566893903582,67.60766947538453,52.60566630481414,85.48830109202625,71.5250278404423,0,1,3.5916722624433066,6,1
46.105093997024966,16.172973851412117,70.84674873863982,96.5725052488365,76.07704080881742,73.51019350985034,1,2,9.97398680405906,6,1
76.60712106940599,62.3097975230302,85.19573739247983,42.96816334996795,46.532198512296695,22.803696477253453,6,4,2.9491065337220803,6,0
69.70543301609978,39.24503837075591,52.04578375982605,55.83554580774494,42.67967233104687,74.12813217306449,2,2,9.399401736620016,7,0
78.28734931625722,56.42203157419655,96.32753721636544,49.27307946086956,71.60694117202554,55.068521737570165,4,2,6.2177935215743645,6,1
73.35871201096992,59.62123839747433,80.80609350031753,48.919112318238405,81.20394808401075,56.29978245002892,2,5,8.057568248824227,9,1
90.46210644960766,58.55160119766486,74.49201725207745,63.56479487810111,66.80649426520793,12.709692602883244,0,3,0.5152646893054751,8,1
71.87836753971861,55.059297461973046,85.88200975647511,88.01554552391303,96.72356757467608,89.8714232511576,1,4,8.083973518987468,9,1
63.558916883121206,45.25141430668135,57.577983057978784,69.11936799761179,51.76338434329347,63.5359777002259,1,1,7.977809078263708,6,0
71.83446254548426,100.0,67.02358913818783,43.929380771458156,49.87472075756602,29.37079146954586,5,7,3.0019045828834057,6,1
78.14947043554582,98.61431607490431,73.54709481131336,100.0,58.03578538288519,67.50403149832933,1,4,7.543813627873606,9,1
70.73290105488556,44.0828152353869,91.38672444518613,61.571464419222515,57.46554180213146,66.88956881694048,1,1,0.5602628321074032,8,1
70.60887536805824,93.4781015234642,74.4420410264813,48.45558087235773,75.89428803022969,84.45088305865978,1,6,3.5761152438398245,9,1
59.47012468289867,57.80962117148865,80.40065605422176,88.24192749355178,61.674322222347456,53.80622461418244,2,4,8.501301180261038,6,1
