calif_software,calif_redes,calif_bd,paso_ceneval
46.35411764523626,92.59172040145361,67.9437777715564,0
92.14810524588844,40.78973928924796,72.76112096333563,1
90.70137031221176,49.50110590101964,100.0,1
60.61655947735706,89.78925685708211,92.33212094375935,1
75.93705300156114,83.36065712423762,54.93114569025177,1
77.41045279424108,58.463630357292594,79.64577979273088,0
73.9101064873586,80.37923602017295,75.00671990807635,1
61.7454226923187,71.1418851648566,84.91743733030515,1
59.92564948092922,92.00494296201778,66.06025479017933,0
69.61668893512832,66.34117268888191,64.92469953551193,0
87.59093528889048,83.46137804970648,66.88715141647668,1
78.15400231891648,100.0,68.1368574456188,1
64.44078501870841,75.7657847908544,84.78389000170817,0
81.57548065972517,65.88790698430718,60.825585922213435,0
27.27186069054887,78.00404573397763,67.52863320048817,0
87.23148550558156,58.424944552330075,53.531851313982706,1
43.904293318328506,100.0,87.08541388094848,0
64.56338587895301,68.24127867852766,90.25236119317368,1
53.20495158060784,60.08720023594077,71.07511882963456,0
50.57977786418641,49.95759790963935,71.42460762224133,0
87.41240181067779,84.74996344891589,80.43866282739477,1
62.98448198032163,80.6093734308993,92.69378408853908,0
75.19755822596073,56.04762131454632,79.903328970767,1
69.29619131681224,75.3761242122036,66.62949669029862,0
77.15561240834683,37.84599257216858,55.57412913616271,0
71.15232836590383,68.32947035131681,61.61848484803815,0
50.755116637171454,73.1496143373805,75.87863340374957,0
84.94400229170711,95.73193657206602,67.13606972159047,1
62.593651252580315,51.12526155088359,77.3396124718891,0
46.651271520103734,41.98965268155816,68.36491180516519,0
63.578272585511314,48.88229670334925,62.30224282446706,0
92.51139685951466,40.941766994331445,60.875620422563145,0
82.7533261317024,89.0598324396617,93.74825411247875,1
64.7702179838821,92.87550731043265,85.66785299020371,1
64.76113443522357,70.76389840307893,95.7662154219355,1
65.17547423173926,86.98330902233266,81.47941080906124,1
100.0,67.41125085044423,69.84010309662193,1
75.7290317834733,63.28799034138621,90.88009106987926,1
76.45062470786604,59.00532285703229,74.60318398365878,1
85.45425181047763,59.41296215520382,77.65010124348423,1
73.5818373853977,37.13957198643744,74.48610745109377,0
66.11436781268945,69.7565857449321,39.63714936859183,0
67.05475226372532,64.27398961614722,94.25682014753824,0
68.92598110878905,78.41649303340176,80.89204735149303,1
69.44166645235238,66.68342293589498,78.95787673042211,1
80.9144431545547,62.071333371756346,74.25868725275328,0
70.77918828710949,49.31852545986265,76.96113384463357,1
80.98960115823368,66.29875826279171,67.83265276984503,1
68.78925129837127,78.28827015469092,82.39895222768726,1
71.17952785474137,44.419898160490504,59.31481986721041,0
40.026989732018386,66.57452756625331,77.23282118964656,1
83.74491512053723,69.19477312753071,81.73888164685326,1
75.19732713846989,52.07483389487124,72.61597039412517,1
84.97015164789478,54.418586511655995,79.4504135096523,1
26.556169327094658,69.15099527779186,63.10398729318899,0
100.0,44.59842167073279,63.41007874924843,1
67.9061555776724,71.29862687448906,77.84060545231672,0
86.62274225106275,48.8836212741344,83.14259585545261,1
54.401411093117034,84.1313664745979,52.50161213397947,1
79.19160857593855,100.0,81.2642476213292,1
54.198766552395156,49.506377569367245,68.48158199548395,0
60.64346558956292,74.61574152274414,72.68632695231105,0
98.71047030800179,51.91864571212365,58.92578491721955,1
67.1397639885498,83.7371751283602,64.78059311775951,1
73.26149309769585,42.22534863646613,86.59350390636374,1
83.05101596033131,73.65056165169882,75.39436048776255,1
77.43522831958907,49.28619859599165,70.4066591794853,0
72.25628357715365,61.274277396229365,73.60213976842758,1
75.47441503699338,46.44154504734847,80.87054189597161,1
100.0,79.80230847612357,80.28593395396005,1
69.13571804449622,49.934353620087435,74.09967599523839,0
73.01648570072452,74.9353566679729,88.11550933076002,1
85.75981594011418,58.80623549127801,86.64555164288,1
86.58288899436975,62.93949730762047,79.96046434956475,1
87.8054545834057,67.65960633320232,75.65534139492084,1
79.58095333043777,51.287155910140726,82.88785314143448,1
52.854926309042746,68.78660804373597,78.7712090616142,0
94.50147298451644,92.5460221583794,87.72960086167137,1
52.804819104719684,50.99429385501114,85.79473652085969,0
74.5395319785855,86.09258257892921,62.78095318298726,1
58.68586224970963,91.96575740278011,61.96844195109952,1
69.0379248011051,50.309210197495204,66.58500546715109,0
74.9314361545522,38.809017108370064,86.71366428080306,1
74.8203582317541,70.43529620309177,56.084292038745055,0
76.32881131352927,55.14666459019629,79.73708866929591,0
94.20566903587971,98.63485794493404,79.35051709311554,1
76.8030145227097,65.62653572899698,88.9517767042343,0
66.33765047064027,50.56041065536677,77.16406428796665,0
84.46130752432536,44.351128801789194,58.881487312993194,0
87.8420573338696,84.61828926363495,63.48774047222253,1
51.58588277294511,54.71868846648464,60.816053737226106,0
78.96100104774787,65.7889183902877,68.54467240400231,1
80.51759113466348,82.20444941202466,72.80518119091288,1
65.53654744960012,56.283349665245055,61.01470168534732,0
90.6356021996743,64.17328108267711,92.64794388782747,1
67.7491661945121,64.70176862319464,59.0966235365707,0
71.88364680207313,77.29984120728966,91.15324108634977,1
67.40392263574195,75.63339803918586,89.22195637727208,1
70.23368571372201,61.03795283741309,85.77963059626842,1
53.55587369657197,66.14568310693731,66.674800710039,1
48.39923676108559,58.307977792577205,79.10941055012282,0
93.91757594837458,38.40297667544999,59.67154639739259,0
57.29557977522508,69.63681543316633,85.930884420405,0
55.129114758155396,99.05945169499522,74.11218262156477,1
37.699148295944276,49.09305546756087,70.08815742495977,0
60.41557378465747,51.085465227151346,60.31506184012477,0
50.153653098887524,49.32690011041265,45.269926576451795,0
94.63022740204553,78.04265201701621,62.53750971557093,1
85.1472563401395,73.07273817553592,88.35357834735488,1
59.67774482233414,62.14632153650378,70.16599885830234,0
100.0,48.47565689049863,72.96805371461943,1
84.72648230487391,66.66278224951864,82.86665229946144,1
65.12752924737066,36.83680170795552,96.66802653739518,0
32.508914276896405,67.58167820343488,90.90005585934766,0
100.0,80.68743894958281,63.33197995420574,1
49.15641299854606,42.4784155405938,51.689153142751124,0
45.31901879564663,37.414671017066055,100.0,0
85.3385564801446,93.42988205050747,100.0,1
100.0,53.98832648891747,77.26144315715139,0
90.76409227765777,85.4470612269888,59.754141053018145,1
78.4586368007854,62.22804202643903,86.55871840672727,1
78.92131512497929,62.08481329505611,73.70419576784867,1
82.80123338170462,72.89142859093961,73.64422652272067,1
81.38392884680148,49.08802057856407,85.73350611726156,0
74.21787135954064,67.38494858292162,79.01249696247959,1
71.56301655927814,58.13319053316633,60.77022106782066,0
69.06110308150717,41.23111801870944,71.10309677901631,0
58.690531166999854,71.07467734507519,82.93383514393616,1
65.78987384699839,60.26045947619751,81.12302666886022,0
44.605647787069216,62.17355308799526,78.14419889230172,0
68.52490559807875,43.21710301854516,86.20107545371037,1
55.17113339273624,93.64520661973047,70.65939614619282,1
53.44616024176344,80.78085535495009,77.14403730262886,0
72.69841226730217,82.35480591509561,34.4930507978688,0
90.880034295169,59.501995356049726,69.60419767388623,1
83.7747490900347,33.87470798893844,84.16683490290774,1
46.442490945652345,100.0,70.31526639459429,0
55.15557795144494,63.90024485589437,69.40527129939466,0
84.11156781982324,51.521603671639035,62.50256457870218,0
55.26268909692536,72.50242834069606,87.04039071274974,0
66.63050275004463,86.00817418405936,81.58155928248685,1
78.25078148536828,64.58508999046161,84.90497517387702,1
55.47483317704547,88.01435302290874,54.285432456505326,0
71.5806325921894,84.49399889330363,73.0745994808124,1
49.989617576226934,45.62513862676295,71.63866790699993,0
60.9794853407318,52.871778098129425,71.63313952081737,0
74.79672901213806,82.23566893903582,67.60766947538453,1
46.105093997024966,16.172973851412117,70.84674873863982,0
76.60712106940599,62.3097975230302,85.19573739247983,1
69.70543301609978,39.24503837075591,52.04578375982605,0
78.28734931625722,56.42203157419655,96.32753721636544,1
73.35871201096992,59.62123839747433,80.80609350031753,0
90.46210644960766,58.55160119766486,74.49201725207745,1
71.87836753971861,55.059297461973046,85.88200975647511,1
63.558916883121206,45.25141430668135,57.577983057978784,0
71.83446254548426,100.0,67.02358913818783,1
78.14947043554582,98.61431607490431,73.54709481131336,1
70.73290105488556,44.0828152353869,91.38672444518613,0
70.60887536805824,93.4781015234642,74.4420410264813,1
59.47012468289867,57.80962117148865,80.40065605422176,1
60.05648623673578,67.3253745199708,67.92505204876647,0
48.96092092300459,63.86106872185552,80.84210482760989,1
96.24365114780409,53.12452445742861,95.12687511569348,1
51.34205146913072,82.70934218491064,86.94632030008937,1
59.60642203306139,67.26595755037984,74.02252814666545,0
59.22389101646204,56.42207438205365,83.10589016718563,1
83.42386565416662,41.517390011591495,81.93020345528655,1
65.57575482561958,48.91528975305583,81.0790520603673,0
88.716131090106,35.45515791916226,88.34344033032491,1
59.897640636341976,65.22002387147305,88.2537324460496,0
74.18491243335703,43.460019338880876,73.47409683750139,0
57.46979420110364,60.21991077466626,82.70254873773322,0
100.0,89.66183336498668,70.40286094608247,1
52.18602371455731,86.58739231258855,63.92313124421307,0
74.64731065340541,64.41901590615288,71.76607493155217,0
79.50665321398148,63.4324749294233,74.084662179125,1
76.20698646177247,98.83774188957815,55.0610281298641,1
67.22068511683437,74.3736101664568,85.32399071300064,1
68.05268950399861,59.09948372222259,41.79209492877122,0
70.65717207968665,39.33167389183186,100.0,1
67.79496997557267,72.08971792696538,93.02254960555582,1
84.45818675192365,79.92782790649153,71.86789530993224,1
100.0,53.63027255875441,75.11311632676528,1
61.637623224882496,70.24164959248458,78.6356624830474,0
49.45295530631383,58.45568069152948,67.93007534413269,0
68.67576927473118,61.68741681441795,77.31142977104324,1
100.0,20.219202963878033,73.27200026758007,0
57.944881480454036,61.007934733109565,73.86872739322841,0
94.58675208166102,82.44864744334498,77.17753276176767,1
95.1655122111466,53.63475399980195,59.23766641975207,1
61.69617637438008,65.9454746278757,75.47483668960378,1
78.53474618777913,51.392887279545434,76.96137295940973,1
94.42594934692806,71.48795017326991,76.54619545627096,1
64.3130838851877,61.102582444348876,72.41003093476614,1
66.94629459846458,48.093652267723876,88.65429331163246,0
61.274786290770344,88.98592641797231,70.75616934142138,1
54.778649039607,81.72077624357988,77.72791088187829,0
60.26083682400989,54.11167824929285,90.56757040710654,0
51.64089599856615,73.96018956952,74.04748631975625,0
70.51125202388839,74.67341605076686,77.57355920961062,1
58.450401534120374,76.56142223020117,73.84338436422124,0
73.50678867686122,34.5033938720886,89.84843752276319,0
46.66156530694559,83.1189177385873,71.90730526096446,1
74.96320348321686,54.745418667336835,90.40025492745846,1
82.50293442413387,58.559097198057195,73.75694526423523,0
40.09396536142817,100.0,64.6864833186238,0
75.61084854771359,70.43372085297821,83.15247804688946,1
88.41503488709938,58.04619544195084,71.34398599493213,0
51.855384719631914,25.304701290393695,82.44601078918996,0
95.08858580256555,90.01575441103441,42.247147380915195,1
76.28528514049067,40.78622592544515,75.06246314273936,0
59.424822163623865,46.93809973700894,69.48473641491023,0
69.16346383513441,59.035658616418715,62.240895761624664,0
78.37490368782584,90.49541225060527,68.3611079779224,1
71.14008087118617,78.91831975998366,68.11556226848818,1
78.08133988669553,62.15892482287532,74.42417046179303,1
56.1898961038095,70.54925714549879,58.59208246458053,0
72.54041236054117,54.1930575283201,78.79528536311656,1
48.79428254642529,67.51376641217631,91.39457742246945,1
68.33160907976949,66.32006140600646,78.37114196337392,1
56.44138537802815,82.43785812226436,84.70786331074811,1
58.9670508611535,82.40920620390109,88.13474945536555,1
88.54139762815656,73.8915928797016,89.83787414621013,1
86.36965180891403,58.47774396417016,97.44166431385567,1
79.13707181360766,78.35280129902227,69.00957602068884,1
53.61530852991132,63.34456760834516,66.3781921780666,0
65.25387325457797,45.52554136316361,84.40158777989681,0
88.19646549968775,57.740819745603105,83.4991946358888,1
72.12575370459857,66.52148570811784,84.30810359538827,1
100.0,81.38388410596542,97.67138945100302,1
75.89976759091557,61.69649290117125,75.13643890558193,0
72.88073674735047,43.23442319768709,80.11387871575423,1
65.36325303696248,66.02135029934274,63.2353409821983,1
72.00311357173423,67.04220872101794,100.0,1
67.71295245429184,68.34507732024956,70.96146094549067,0
80.62163015032885,81.55768728717975,71.30140886207005,1
84.35053475191876,83.34061832161817,70.83900130790109,1
58.21015809238076,54.30420429713,67.26124969626795,0
50.03150569663333,53.909417755119016,66.24675541382821,0
42.456919403450556,46.27642320280148,68.7155486053257,0
77.61986990368815,77.57868206504857,58.61044886338867,0
53.449500907391894,91.07876195007887,65.57618495684113,0
37.706641105712755,59.32852529763938,98.38755733737143,1
75.82867906796446,60.65424983495012,83.82786172369643,1
100.0,91.40208602418157,86.11085012073262,1
69.9089363269016,74.10004135787014,89.12650544900298,1
82.57736161677462,72.85224268641899,97.0096147723487,1
71.22744037821347,43.56350289247292,53.74292938267387,0
68.51665520213287,77.21710524702954,60.241402616561516,1
83.78614724481653,48.27554587082435,65.35531606926378,0
65.64588183717024,44.587636653170755,69.36324244212483,0
74.01088471107855,58.75811161819918,71.39316731297701,0
74.8254670929402,54.45573097792358,69.63626936632751,1
59.978643195354266,61.01120550106929,77.63170695758465,0
84.88063524304785,39.06233057855147,75.42354468894258,0
67.37560364956887,82.2586935164181,66.325982457861,0
58.66382260760733,85.29835330129572,48.89341467614916,0
78.04764765355606,29.947835465465346,63.08557553545562,0
56.52298027313444,82.6122405019979,68.40913616024909,0
70.42271736053692,50.410484663210724,72.03504675830737,0
69.86321505033695,80.42555966569014,61.443990488273556,0
86.28843348747367,63.76796313200452,69.11032240204295,1
77.12047349319928,65.51796015345798,61.42815133817297,0
69.62459561882284,61.668242310418066,73.49016778142,0
82.26649448800431,86.81832567620275,62.12290405964862,0
90.8531132352597,42.68741577454949,64.81314412355442,0
78.36715459527794,75.94112609723015,59.29579042813033,1
70.15528929765071,84.8239429680119,73.1579916531626,1
50.32245651474761,77.8941214497274,64.60262676057121,0
54.02329505386941,100.0,85.88141120010515,1
65.42162943467999,55.47895827095542,79.87020320031479,0
60.85731696761076,82.23148680668356,74.16177758179629,0
67.19543045521831,63.09036856385443,65.43017403187454,1
70.8497488734566,87.20130937434806,79.56624366379563,1
77.94539131535096,64.86159807701534,83.28841067218364,0
68.94251832911362,58.01823592647555,76.71226094641956,0
77.29752465739303,88.50929966968933,94.24442226560316,1
70.9671162221518,56.15188509765926,80.5156478168978,0
40.36800150469193,39.57093633978999,85.96328661081641,0
55.90996909271868,55.696756102871085,76.60278498643174,0
67.83868666417577,76.14259303859359,83.10797343908372,1
51.85457885738339,90.05669752856764,65.43862520796989,0
78.99893094994307,67.00032875533722,69.49921964144647,1
92.96126248515546,88.72754721021246,79.19236264178856,1
88.28142777545975,40.55285141340332,79.10519377868857,1
66.79835693604689,57.02125763327775,81.09134187531897,0
92.36089205274928,59.80564789122618,88.20471470734475,1
72.23001185803167,62.937930305494646,57.900345938215054,0
64.94371043322941,66.51369898850353,63.30656942867645,0
60.7989600468859,77.43639723305947,77.75487169289104,1
65.46295470267808,56.99347691293117,66.30763641835847,0
64.17734772188157,67.50251636515625,100.0,1
72.55624333563232,64.18778797416707,81.18863543004163,0
72.40860971574797,48.333981729959305,74.06002981283811,0
70.04569030230121,62.95399959653416,68.81436872299369,1
76.55407254619524,62.414128461851874,69.23805260168346,0
87.85969412179512,62.02854982994517,75.36168793578213,1
84.24331203161985,65.57167021846611,76.34378319145509,1
47.726530473251444,66.36212373104095,69.51961026367785,0
31.691182976470678,57.218686776068054,71.72217304176118,0
84.01479866858911,87.90886521148276,91.13141490281515,1
49.49681952376868,43.9493486743457,91.6140595518124,0
66.62851897160975,52.022538047541865,78.02440775921852,0
52.448304609109606,100.0,58.90488327315914,0
42.970293436299706,46.31615561019386,81.46203787966851,0
78.12194092307182,40.632415855224345,93.65138929933231,1
81.3873274045397,78.22058141002192,91.43737322354855,1
61.35234398909921,27.61184263207027,83.813110233716,0
31.134365617826354,60.7650696204961,92.06907546342987,0
61.806333276212754,100.0,75.64061126974826,1
75.8770600810382,37.19115340123879,82.53723563800446,0
47.81632646838807,29.324639256703158,66.83069320409784,0
72.75039879668734,38.01473836476143,78.50718547386855,0
69.77035226240507,81.17047223024574,90.9544109276463,1
78.68937249401633,85.24598095974463,67.92691906215731,1
71.79370552621229,55.773401654386845,64.66267884642856,0
55.40396588677667,77.29782327201924,76.16986726828436,0
87.94857252496737,90.02459589521581,72.28005355531201,1
67.62205640459545,97.17223545973687,82.78977265284504,1
69.59043190735102,60.56596493876273,69.5608856886355,1
56.00098061390206,23.573509081940237,95.62127538723257,0
63.35076623212734,50.22417939662564,59.52388682446733,0
56.727959289596484,57.317524491165365,90.04481743463681,0
67.40580910114866,60.33910166158897,65.82180926030276,0
95.67562720213516,61.61853078184305,53.448207184991716,1
49.421482856029655,85.14010276275205,77.8545018761864,1
45.79657903184888,87.93971168037646,71.9447041678334,1
92.06755491240412,61.9098742293539,61.68468758516363,1
66.86014484272201,84.77272776893274,54.82347729941683,0
59.963908920101254,71.43790459935961,74.89967055274252,1
85.59857031094114,66.1611075115263,86.71004269948581,1
60.91576690394704,81.31779482797936,82.01944191703733,0
97.39014570320404,66.30053686828248,75.68047978607119,1
80.16888807008904,100.0,80.74617087861282,1
62.68132887781446,39.10859899769794,74.67343041146572,0
100.0,55.72692381634368,57.843309083635546,0
60.914276154949924,62.7226598548289,57.94927217731868,0
81.13143058013961,72.91014842824383,72.56197765218386,1
74.48938870609737,87.8232887678556,73.07216056360711,0
89.52611934098198,64.56082578974917,85.21179214208118,1
93.42266795090279,39.39986630888827,84.08765068529696,1
70.4800622359865,80.16525013619008,82.2615961891074,1
58.69873194480725,78.58925779055537,71.63660744307383,0
76.89958214408675,30.04654413117069,58.43217395867833,0
59.834269453718406,64.93152559392561,79.94485364479229,0
100.0,36.377447047754636,81.30203175914602,1
72.04802996624106,53.036280244962875,46.33762245026777,0
64.52017673031837,48.7494393146696,64.98794176100805,0
72.77020458797362,79.56676456835575,66.70734747127325,1
49.793105657054554,67.10294313509931,76.42020241348123,0
55.42578942234023,41.859361986391505,65.35967480681167,0
88.00620861916639,80.84118733323216,74.54238517410431,1
60.14658581542906,39.191495169288544,72.4735807157641,0
54.296335259770906,70.94204822847699,73.09020634154726,0
78.04979128790929,50.34780795275199,66.40326847559105,0
87.78556231994496,58.417812514450645,67.33217935119987,1
80.784299659976,74.07687346469092,62.03679528263169,1
84.94071528708724,74.38608918307152,79.56080928688598,1
58.64807367145809,89.06544332400728,81.85323154309641,1
48.67283999887235,63.519433405913844,65.75258459849593,0
92.5200047793323,70.51611553334013,93.24768115220454,1
65.15980241736797,57.120728196722155,71.22478263069542,0
66.23750475317429,68.27581788721035,93.36222748555873,1
89.92291212773587,72.9107488641532,67.29447391402076,1
78.3434501410099,63.23042274582123,50.68106668080677,0
76.83831658122412,32.532491286335066,79.82637389894822,1
100.0,70.96647613395612,77.98254126142784,1
60.347226544297854,71.56210659239822,75.412725543691,1
83.91760192121856,52.75687742573688,67.29321025867213,0
70.85519687345626,41.88103335069474,74.58513329417018,0
74.02888418294886,91.56582470907138,68.86488650556568,1
92.92702639618798,73.84601919609923,71.371805204019,1
77.61753634434436,60.876541443409224,85.0995870691809,1
78.07444118574449,44.533408103345224,77.21060675436112,0
86.08761005964703,50.20733308841577,82.31941664798373,1
64.52570905685673,88.44662714215217,72.21757792049053,0
57.4118549899149,67.47791493562482,70.8957918503427,0
54.327862089684494,55.089432793987285,61.15820962933628,0
40.50465115935997,74.17440616204381,70.55956064918163,0
100.0,50.34083262596617,35.146625332930334,0
53.451874514174754,92.01517454504682,67.91733640433239,0
66.68119564621342,89.35040962814105,74.01750987370993,0
65.84780050166619,56.60166671835002,81.76408385124188,0
74.61110046713651,53.68393555344451,71.77586546970052,0
82.23605818808946,17.873602423538962,79.17208250693999,0
82.90710232539618,38.33154611207537,48.842536063317056,0
61.25383842146592,40.88954405076039,74.3179577735166,0
67.49317429320382,67.43342613777294,54.845966485039156,0
74.2386992573245,59.12779332005553,60.50035781208801,0
66.26963310724679,40.783961226525655,72.75401342563367,0
94.1101836402999,59.93904723563797,90.31516785448265,1
77.36462427457377,74.09606865765227,79.4544811616407,1
81.02316679074727,74.50110829848057,75.2187719656454,1
79.94321903001119,30.80593494454014,74.76563532639477,0
87.60210786227987,62.69125735129104,66.43645328154639,1
72.7153233805556,40.09986601451101,68.4721990395278,0
50.5475207806623,81.23111654852494,80.12851254564957,1
75.99531927628962,79.11463549436297,58.37567377866607,0
60.22964659312257,48.835509926159745,82.11664860339626,0
62.07074977375365,51.2111863567928,70.33791519457377,0
78.7954602813264,56.69719309103047,84.90668489843478,1
88.57424607150453,24.449718894835897,86.533121486785,0
70.31907365104092,71.04742712193038,54.92299184993112,1
74.63249518898445,60.08879816587765,68.02103084127339,1
95.53322416952857,82.46315148622146,64.73366774471252,1
73.61129769232852,45.228634076674055,53.24726441912229,0
100.0,53.85578693150123,62.609600685487074,1
78.48264468447316,37.882545355295925,100.0,1
43.58855861266274,46.92276985710345,82.31411875454928,0
81.30012431656799,43.724324070772056,98.00745562326905,1
75.71737577324167,82.92752621923603,84.94918128022003,1
89.34629131124119,52.43128672247494,66.0978820678983,1
80.09772026904938,67.23516232540304,70.41874563991148,1
67.92316024024339,58.14625873048752,82.0612341628837,0
51.635526455659516,42.14962521176937,80.25007444167643,0
66.86465114070963,61.97059238291043,68.0718958115,0
57.2421931868605,75.78385997354471,56.88008195304952,0
61.29214825292916,43.26033093421966,100.0,0
78.82867606630914,79.56403023316481,73.30620393188633,1
95.0485675652711,49.70502341340146,71.09113328180857,1
75.92007294734472,56.30628933068887,76.36001356686363,0
52.06175406947224,74.55229621418086,72.08725692826766,0
76.66904002330212,53.05814917004922,76.4727468924658,1
87.94947229968477,65.67634746804558,90.44336743339703,1
60.85325643520927,59.33556508181434,73.50541824376292,0
67.98974249990623,67.32862412066874,61.04747472806686,0
70.22032292093796,22.146696100577053,73.06027446625667,0
58.2265253037664,32.06572732625451,69.42717862308108,0
79.72420650765788,76.08740610884308,92.08678724696222,1
68.18577777088328,83.66926530168291,89.05342877685085,1
76.29298665860541,48.61123933643262,76.29030000516958,0
56.6876173329685,60.60748966091958,59.65516974216892,0
63.438125495148846,70.30494655224143,60.28929283872065,0
80.83572036741657,77.47791682985667,75.18147913901464,1
64.40750271862349,28.50180910992472,79.03587563185538,0
95.90445776850108,49.051275554389214,70.50452616808734,1
64.00545721578096,59.01357116270225,69.23796498951319,0
73.37027088627829,77.65652355024889,67.88640920185624,0
83.98886247809635,100.0,74.71927247707265,1
48.724514006004526,60.89589691742508,46.40685177512322,0
43.587867820288366,39.6744056821282,61.78408045476348,0
47.11515528144858,72.24082538962337,67.4753898546318,0
88.93876155140774,88.77792421173278,89.49003833942305,1
61.7221278116133,66.94425417763102,65.23423629685284,1
100.0,48.68032618722273,77.16561770197448,1
61.53628602013917,82.24389094664033,77.71851301117195,0
72.76826954795555,76.94382113297183,90.57499806792914,1
93.13164928851813,46.530544804478765,90.1509288835698,1
100.0,71.86566111561815,74.309964374461,1
100.0,82.95078021785972,69.29418310572669,1
88.12549345889714,86.27402076606009,67.03400276609172,1
85.36093788717193,63.80391844442979,72.10724133041063,1
78.88790423801774,58.55456996877226,69.7915997481168,1
81.67541614249957,87.09092879746272,81.64352891229879,1
61.732214255071995,43.217110946344064,80.04371780982245,0
57.72701674866539,72.8944272365781,82.10161429374018,0
69.94938313883571,40.33952070744027,90.11140453723402,0
67.44723066212607,84.17677290067284,97.35442945680212,1
63.201579260090874,60.355180718999094,76.49596072089068,1
80.44581171185072,87.83449824165444,88.19356525674783,1
84.32957812855766,73.84542961439948,70.78007779398942,1
71.32610329437772,42.98203585888526,89.22008380299619,0
92.16295121582893,90.64329917739039,87.73810988611012,1
52.87466328799742,92.92241479569913,87.1009916393159,0
67.09510811080423,80.88115686678589,76.12883809429829,0
59.247665190957925,51.29141842934804,66.97970203210933,0
42.0019507439041,59.49174882156664,58.26565874561428,0
68.7597897123595,67.61768991330366,74.51955350974681,1
68.17378737425075,52.333212812034205,93.3961505069902,1
92.70174614863197,95.46223830433769,71.28186118363112,1
79.46217526832166,67.59787649106866,84.42151902552065,1
54.63719763506192,16.33973515206757,85.12741680622717,0
97.81138849501282,71.10840462961197,71.59576534887393,1
88.31550543288029,58.73316685728836,90.79613805023423,1
78.73146555202923,63.65132198986794,40.096071066233954,1
66.60273851725252,58.36485141585741,60.3269966551419,0
55.6084114491478,79.52683549892038,64.01241244369848,0
64.4168983589342,85.15438001396086,65.16341972559133,0
86.33122929556279,70.09495692065576,79.03515541423074,1
98.26879458901914,58.89239863151314,78.48045363664683,1
93.14865292408284,64.25593031343493,79.72788686610009,1
62.667258673205886,65.35279309839731,82.15297792958984,1
53.205738500664836,50.55625928243293,63.59874517025221,0
72.11329370366806,75.42071567428223,60.38188719831217,1
43.473409516557226,73.2807618294884,79.75583618409435,0
74.84751571277172,92.72794231598012,67.43721511624273,1
67.78596120551997,87.59629604519255,56.15429945558435,1
63.00945247197637,52.657851483377655,86.65613141449778,0
46.07945399099807,79.76537074116136,91.74122287802757,0
77.70400159854574,47.88283910429951,93.68593067638392,1
62.009487405071326,77.5267778169353,77.24409265769664,1
52.451247464345684,55.70094442231806,82.51118515167482,0
26.916066800775262,46.58144197923948,91.43841868034293,0
69.58727642424046,70.04081616855328,67.30301051971878,0
96.58377395004617,16.857791693225465,88.32813220864911,1
94.91888821821806,33.48243966070589,78.3047548097185,1
63.14355615120592,61.805146092062905,85.9645398281111,0
60.966819094573296,66.48395179942716,77.23311625051122,0
77.03161384112536,58.3522621371526,90.55508051697602,1
55.02421841217563,36.57014662308322,77.68228515049844,0
74.52687849729199,50.2779468415069,57.192251286390984,0
81.49120417577035,72.04176789027309,92.42311958777667,1
88.40399835826462,75.47207187131053,63.62963110833466,1
68.4976888528007,64.70798388327306,90.03669852292697,1
66.94489374734552,85.8230080586658,73.91708542271614,0
56.830261198651584,72.15314642226622,89.11213182237248,0
57.5967946894021,51.545798228752176,88.61722337840118,0
66.6028166214771,59.950963038590885,80.16171569178445,1
75.51048260224267,39.74840917025861,81.10242381152557,0
83.70376939349875,63.0534981729545,80.0715434063108,1
57.95231573979483,85.0178111459841,50.83410292462707,0
92.39032853439282,77.33522152479742,76.41996262677843,1
65.93314598436147,90.23616786654419,61.60722988713726,0
69.67949058477346,59.54806561161812,77.05424572494796,1
58.79182481278265,89.22979630125664,61.28468944340142,0
33.63639609590587,61.520523923936544,60.7805767052871,0
83.26068094541574,91.4885314862581,94.25921402104683,1
81.0526584563865,64.60657854604177,87.83336865749027,1
65.7800866432268,77.73016472847698,74.95028898067015,1
71.00486075837308,91.5520225575774,77.21722380298829,1
77.73908826556149,61.5183026855383,72.0250076910839,1
46.56181214670186,68.93100177579514,81.83851651175428,0
62.06420983980558,88.19954165371344,66.88734760141435,1
81.9139701943274,62.605943049258855,86.92488315441548,1
51.18565865246126,41.223938914889104,71.96295790783067,0
74.40336898249944,100.0,69.96183605002525,1
49.65127293064893,56.54423964193154,75.2605562218181,0
76.9964497365029,67.85760891687578,67.90623804089267,0
69.46537776553775,85.8081200501203,78.9441881939578,1
45.77302276141736,54.047109732838365,68.5516489282392,0
87.47109031685757,46.85837756200166,80.62228323382604,1
58.981126348029264,69.56727134194699,89.59207846693772,1
57.84621344478428,32.72462483757699,66.36813975830192,0
73.00853795846415,59.81769061637743,73.43309451245794,0
87.22956024143073,69.4106959576773,80.53596855642506,1
54.762672715324044,60.14086585714705,69.76971174022312,0
70.92519774771958,37.21788302265655,80.57184672991998,0
76.4322475049586,93.69520321167222,81.66478632782088,1
80.39658410894717,66.86368677108516,87.99914131553165,0
72.64662332915837,90.76073811971133,67.72811944698105,1
64.49458241375017,60.319347496751995,63.6866971172343,0
57.5861466902692,49.15978432956625,71.30907132523508,0
71.29215824569562,69.84525656459287,63.3869719254348,1
53.9179148202159,61.11583172609205,81.77397844856996,0
